ID,s1_wav,s2_wav,mix_wav,s1_class,s2_class
2014,/iitjhome/m23mac003/VOX2/id02019/OfPKHc6w2vw/00078.wav,/iitjhome/m23mac003/VOX2/id02725/37kUrf6RJdw/00002.wav,/iitjhome/m23mac003/TRAIN_MIX/2014.wav,28,41
2015,/iitjhome/m23mac003/VOX2/id02019/OfPKHc6w2vw/00073.wav,/iitjhome/m23mac003/VOX2/id02745/joZLV0SUzfE/00109.wav,/iitjhome/m23mac003/TRAIN_MIX/2015.wav,28,42
2016,/iitjhome/m23mac003/VOX2/id02019/IuUrSrIZnMc/00046.wav,/iitjhome/m23mac003/VOX2/id02745/5oDO9Avn0qg/00049.wav,/iitjhome/m23mac003/TRAIN_MIX/2016.wav,28,42
2017,/iitjhome/m23mac003/VOX2/id02019/l17LPxQzSew/00223.wav,/iitjhome/m23mac003/VOX2/id03030/IpwcoJajjJI/00125.wav,/iitjhome/m23mac003/TRAIN_MIX/2017.wav,28,43
2018,/iitjhome/m23mac003/VOX2/id02019/opTiQkP6-JE/00230.wav,/iitjhome/m23mac003/VOX2/id03030/rg-VUeksKaU/00258.wav,/iitjhome/m23mac003/TRAIN_MIX/2018.wav,28,43
2019,/iitjhome/m23mac003/VOX2/id02019/fjJzf6FLqMg/00203.wav,/iitjhome/m23mac003/VOX2/id03041/kymGrltK98A/00022.wav,/iitjhome/m23mac003/TRAIN_MIX/2019.wav,28,44
2020,/iitjhome/m23mac003/VOX2/id02019/OrbKMUVLhEQ/00092.wav,/iitjhome/m23mac003/VOX2/id03041/ZHMbrQNXnT0/00016.wav,/iitjhome/m23mac003/TRAIN_MIX/2020.wav,28,44
2021,/iitjhome/m23mac003/VOX2/id02019/7hUOc7Ht-2I/00021.wav,/iitjhome/m23mac003/VOX2/id03127/v7SFDq3IXKY/00351.wav,/iitjhome/m23mac003/TRAIN_MIX/2021.wav,28,45
2022,/iitjhome/m23mac003/VOX2/id02019/OfPKHc6w2vw/00066.wav,/iitjhome/m23mac003/VOX2/id03127/0muNiHqilx0/00002.wav,/iitjhome/m23mac003/TRAIN_MIX/2022.wav,28,45
2023,/iitjhome/m23mac003/VOX2/id02019/OfPKHc6w2vw/00078.wav,/iitjhome/m23mac003/VOX2/id03178/KHelFt1Jyyg/00071.wav,/iitjhome/m23mac003/TRAIN_MIX/2023.wav,28,46
2024,/iitjhome/m23mac003/VOX2/id02019/c_j6ASYmyUw/00165.wav,/iitjhome/m23mac003/VOX2/id03178/xXLY0k-vFQI/00325.wav,/iitjhome/m23mac003/TRAIN_MIX/2024.wav,28,46
2025,/iitjhome/m23mac003/VOX2/id02019/xsXm-MSuD-E/00294.wav,/iitjhome/m23mac003/VOX2/id03347/pPWGEPixOoM/00341.wav,/iitjhome/m23mac003/TRAIN_MIX/2025.wav,28,47
2026,/iitjhome/m23mac003/VOX2/id02019/X3FCAoFnmdA/00131.wav,/iitjhome/m23mac003/VOX2/id03347/W2pqPXEAJZ0/00195.wav,/iitjhome/m23mac003/TRAIN_MIX/2026.wav,28,47
2027,/iitjhome/m23mac003/VOX2/id02019/UcmWwWlppQs/00107.wav,/iitjhome/m23mac003/VOX2/id03382/t_EroZzvoVs/00106.wav,/iitjhome/m23mac003/TRAIN_MIX/2027.wav,28,48
2028,/iitjhome/m23mac003/VOX2/id02019/dc3vD9Utq3E/00192.wav,/iitjhome/m23mac003/VOX2/id03382/tDUwA-wuug8/00080.wav,/iitjhome/m23mac003/TRAIN_MIX/2028.wav,28,48
2029,/iitjhome/m23mac003/VOX2/id02019/OfPKHc6w2vw/00078.wav,/iitjhome/m23mac003/VOX2/id03524/b92o2KAWdyU/00247.wav,/iitjhome/m23mac003/TRAIN_MIX/2029.wav,28,49
2030,/iitjhome/m23mac003/VOX2/id02019/l17LPxQzSew/00221.wav,/iitjhome/m23mac003/VOX2/id03524/GkvScYvOJ7o/00089.wav,/iitjhome/m23mac003/TRAIN_MIX/2030.wav,28,49
2031,/iitjhome/m23mac003/VOX2/id02057/pjklCsDxG60/00378.wav,/iitjhome/m23mac003/VOX2/id02086/WMGrV1CBb9w/00263.wav,/iitjhome/m23mac003/TRAIN_MIX/2031.wav,29,30
2032,/iitjhome/m23mac003/VOX2/id02057/VCXnx-ozS8c/00274.wav,/iitjhome/m23mac003/VOX2/id02086/D0q-t8DcPcU/00155.wav,/iitjhome/m23mac003/TRAIN_MIX/2032.wav,29,30
2033,/iitjhome/m23mac003/VOX2/id02057/2KL8PfQPmBg/00039.wav,/iitjhome/m23mac003/VOX2/id02181/DawmE0eeiQ4/00034.wav,/iitjhome/m23mac003/TRAIN_MIX/2033.wav,29,31
2034,/iitjhome/m23mac003/VOX2/id02057/8fS6cev_v7A/00094.wav,/iitjhome/m23mac003/VOX2/id02181/UzaRmuuokQ0/00060.wav,/iitjhome/m23mac003/TRAIN_MIX/2034.wav,29,31
2035,/iitjhome/m23mac003/VOX2/id02057/L75hdqt98nw/00180.wav,/iitjhome/m23mac003/VOX2/id02286/ePnA7ABXMTg/00152.wav,/iitjhome/m23mac003/TRAIN_MIX/2035.wav,29,32
2036,/iitjhome/m23mac003/VOX2/id02057/6fVhhAD8Lig/00079.wav,/iitjhome/m23mac003/VOX2/id02286/Hee1UWXsYPQ/00085.wav,/iitjhome/m23mac003/TRAIN_MIX/2036.wav,29,32
2037,/iitjhome/m23mac003/VOX2/id02057/1yatisMQIXA/00012.wav,/iitjhome/m23mac003/VOX2/id02317/9c8-H4RHIZQ/00100.wav,/iitjhome/m23mac003/TRAIN_MIX/2037.wav,29,33
2038,/iitjhome/m23mac003/VOX2/id02057/wZC3dqygHUE/00408.wav,/iitjhome/m23mac003/VOX2/id02317/MWjK5YUUQbQ/00220.wav,/iitjhome/m23mac003/TRAIN_MIX/2038.wav,29,33
2039,/iitjhome/m23mac003/VOX2/id02057/O1VPRNv76Tg/00217.wav,/iitjhome/m23mac003/VOX2/id02445/52pbaaBtg_o/00013.wav,/iitjhome/m23mac003/TRAIN_MIX/2039.wav,29,34
2040,/iitjhome/m23mac003/VOX2/id02057/2KL8PfQPmBg/00041.wav,/iitjhome/m23mac003/VOX2/id02445/c98QYv-6S1U/00073.wav,/iitjhome/m23mac003/TRAIN_MIX/2040.wav,29,34
2041,/iitjhome/m23mac003/VOX2/id02057/6fVhhAD8Lig/00084.wav,/iitjhome/m23mac003/VOX2/id02465/f6naRqwbNMg/00156.wav,/iitjhome/m23mac003/TRAIN_MIX/2041.wav,29,35
2042,/iitjhome/m23mac003/VOX2/id02057/3Ugj7nq-mlg/00065.wav,/iitjhome/m23mac003/VOX2/id02465/RLi2ItGherA/00100.wav,/iitjhome/m23mac003/TRAIN_MIX/2042.wav,29,35
2043,/iitjhome/m23mac003/VOX2/id02057/TddnW2TaXrc/00248.wav,/iitjhome/m23mac003/VOX2/id02542/k0bbTkHkVhA/00087.wav,/iitjhome/m23mac003/TRAIN_MIX/2043.wav,29,36
2044,/iitjhome/m23mac003/VOX2/id02057/9CnY3f0xLo0/00100.wav,/iitjhome/m23mac003/VOX2/id02542/2_tnHwIJ2uM/00027.wav,/iitjhome/m23mac003/TRAIN_MIX/2044.wav,29,36
2045,/iitjhome/m23mac003/VOX2/id02057/ZGYKV8UXJUY/00286.wav,/iitjhome/m23mac003/VOX2/id02548/55FgR4BmO3E/00043.wav,/iitjhome/m23mac003/TRAIN_MIX/2045.wav,29,37
2046,/iitjhome/m23mac003/VOX2/id02057/wt4E0QAhl1M/00419.wav,/iitjhome/m23mac003/VOX2/id02548/RKi44KZGEes/00179.wav,/iitjhome/m23mac003/TRAIN_MIX/2046.wav,29,37
2047,/iitjhome/m23mac003/VOX2/id02057/TddnW2TaXrc/00252.wav,/iitjhome/m23mac003/VOX2/id02576/agxjz_O2Wfs/00098.wav,/iitjhome/m23mac003/TRAIN_MIX/2047.wav,29,38
2048,/iitjhome/m23mac003/VOX2/id02057/Kn5OmvSWSe0/00172.wav,/iitjhome/m23mac003/VOX2/id02576/bWGJNH_BGuo/00101.wav,/iitjhome/m23mac003/TRAIN_MIX/2048.wav,29,38
2049,/iitjhome/m23mac003/VOX2/id02057/a41XulqQOHM/00315.wav,/iitjhome/m23mac003/VOX2/id02577/kELjYP7ylg8/00086.wav,/iitjhome/m23mac003/TRAIN_MIX/2049.wav,29,39
2050,/iitjhome/m23mac003/VOX2/id02057/6fVhhAD8Lig/00081.wav,/iitjhome/m23mac003/VOX2/id02577/hE-4e1vEiT8/00076.wav,/iitjhome/m23mac003/TRAIN_MIX/2050.wav,29,39
2051,/iitjhome/m23mac003/VOX2/id02057/s5VqJY7DDEE/00393.wav,/iitjhome/m23mac003/VOX2/id02685/4JDRxqYC0a4/00002.wav,/iitjhome/m23mac003/TRAIN_MIX/2051.wav,29,40
2052,/iitjhome/m23mac003/VOX2/id02057/O1VPRNv76Tg/00215.wav,/iitjhome/m23mac003/VOX2/id02685/NtHmnSLaGCA/00040.wav,/iitjhome/m23mac003/TRAIN_MIX/2052.wav,29,40
2053,/iitjhome/m23mac003/VOX2/id02057/CI5-q_qTR5I/00112.wav,/iitjhome/m23mac003/VOX2/id02725/48uYS3bHIA8/00008.wav,/iitjhome/m23mac003/TRAIN_MIX/2053.wav,29,41
2054,/iitjhome/m23mac003/VOX2/id02057/qwDESdN3Azc/00389.wav,/iitjhome/m23mac003/VOX2/id02725/vGPYBT4eeWk/00035.wav,/iitjhome/m23mac003/TRAIN_MIX/2054.wav,29,41
2055,/iitjhome/m23mac003/VOX2/id02057/a41XulqQOHM/00314.wav,/iitjhome/m23mac003/VOX2/id02745/5oDO9Avn0qg/00047.wav,/iitjhome/m23mac003/TRAIN_MIX/2055.wav,29,42
2056,/iitjhome/m23mac003/VOX2/id02057/3Ugj7nq-mlg/00064.wav,/iitjhome/m23mac003/VOX2/id02745/b68599Z0NJw/00093.wav,/iitjhome/m23mac003/TRAIN_MIX/2056.wav,29,42
2057,/iitjhome/m23mac003/VOX2/id02057/DrbyaYTA1II/00127.wav,/iitjhome/m23mac003/VOX2/id03030/yl-93nl6Skc/00348.wav,/iitjhome/m23mac003/TRAIN_MIX/2057.wav,29,43
2058,/iitjhome/m23mac003/VOX2/id02057/DcMV36gqi-A/00120.wav,/iitjhome/m23mac003/VOX2/id03030/YxBoufnVIMw/00184.wav,/iitjhome/m23mac003/TRAIN_MIX/2058.wav,29,43
2059,/iitjhome/m23mac003/VOX2/id02057/wZC3dqygHUE/00400.wav,/iitjhome/m23mac003/VOX2/id03041/pN9mcE-IbUs/00028.wav,/iitjhome/m23mac003/TRAIN_MIX/2059.wav,29,44
2060,/iitjhome/m23mac003/VOX2/id02057/EKhTzMKYKb0/00144.wav,/iitjhome/m23mac003/VOX2/id03041/w1_4_lFK7RI/00047.wav,/iitjhome/m23mac003/TRAIN_MIX/2060.wav,29,44
2061,/iitjhome/m23mac003/VOX2/id02057/Uyksqoc3dGk/00258.wav,/iitjhome/m23mac003/VOX2/id03127/mcAK-RlInLY/00298.wav,/iitjhome/m23mac003/TRAIN_MIX/2061.wav,29,45
2062,/iitjhome/m23mac003/VOX2/id02057/3Ugj7nq-mlg/00059.wav,/iitjhome/m23mac003/VOX2/id03127/Lgd5qn2-kMo/00143.wav,/iitjhome/m23mac003/TRAIN_MIX/2062.wav,29,45
2063,/iitjhome/m23mac003/VOX2/id02057/wt4E0QAhl1M/00417.wav,/iitjhome/m23mac003/VOX2/id03178/KHelFt1Jyyg/00061.wav,/iitjhome/m23mac003/TRAIN_MIX/2063.wav,29,46
2064,/iitjhome/m23mac003/VOX2/id02057/O0mStrxzAI8/00194.wav,/iitjhome/m23mac003/VOX2/id03178/eFZzhwgI50I/00211.wav,/iitjhome/m23mac003/TRAIN_MIX/2064.wav,29,46
2065,/iitjhome/m23mac003/VOX2/id02057/2KL8PfQPmBg/00043.wav,/iitjhome/m23mac003/VOX2/id03347/NERgyfqZdPA/00126.wav,/iitjhome/m23mac003/TRAIN_MIX/2065.wav,29,47
2066,/iitjhome/m23mac003/VOX2/id02057/2KL8PfQPmBg/00051.wav,/iitjhome/m23mac003/VOX2/id03347/RJgaGITd9lk/00165.wav,/iitjhome/m23mac003/TRAIN_MIX/2066.wav,29,47
2067,/iitjhome/m23mac003/VOX2/id02057/TddnW2TaXrc/00253.wav,/iitjhome/m23mac003/VOX2/id03382/t_EroZzvoVs/00132.wav,/iitjhome/m23mac003/TRAIN_MIX/2067.wav,29,48
2068,/iitjhome/m23mac003/VOX2/id02057/2KL8PfQPmBg/00049.wav,/iitjhome/m23mac003/VOX2/id03382/t_EroZzvoVs/00104.wav,/iitjhome/m23mac003/TRAIN_MIX/2068.wav,29,48
2069,/iitjhome/m23mac003/VOX2/id02057/VCXnx-ozS8c/00263.wav,/iitjhome/m23mac003/VOX2/id03524/wJmdE0G4sEg/00479.wav,/iitjhome/m23mac003/TRAIN_MIX/2069.wav,29,49
2070,/iitjhome/m23mac003/VOX2/id02057/8fS6cev_v7A/00095.wav,/iitjhome/m23mac003/VOX2/id03524/93gfjbvL5BE/00034.wav,/iitjhome/m23mac003/TRAIN_MIX/2070.wav,29,49
2071,/iitjhome/m23mac003/VOX2/id02086/mr0F72YQgn4/00413.wav,/iitjhome/m23mac003/VOX2/id02181/qROlbBPwDG0/00144.wav,/iitjhome/m23mac003/TRAIN_MIX/2071.wav,30,31
2072,/iitjhome/m23mac003/VOX2/id02086/mr0F72YQgn4/00414.wav,/iitjhome/m23mac003/VOX2/id02181/YJDdalLLmVE/00080.wav,/iitjhome/m23mac003/TRAIN_MIX/2072.wav,30,31
2073,/iitjhome/m23mac003/VOX2/id02086/HaqcsS56Hdk/00179.wav,/iitjhome/m23mac003/VOX2/id02286/bXpavyiCu10/00121.wav,/iitjhome/m23mac003/TRAIN_MIX/2073.wav,30,32
2074,/iitjhome/m23mac003/VOX2/id02086/XvRbE7Wah0Q/00287.wav,/iitjhome/m23mac003/VOX2/id02286/4T-CluJt8WI/00014.wav,/iitjhome/m23mac003/TRAIN_MIX/2074.wav,30,32
2075,/iitjhome/m23mac003/VOX2/id02086/1cJl_a8WpuY/00014.wav,/iitjhome/m23mac003/VOX2/id02317/MWjK5YUUQbQ/00235.wav,/iitjhome/m23mac003/TRAIN_MIX/2075.wav,30,33
2076,/iitjhome/m23mac003/VOX2/id02086/tjyLugzs-Yk/00471.wav,/iitjhome/m23mac003/VOX2/id02317/d1qACw1zrtw/00374.wav,/iitjhome/m23mac003/TRAIN_MIX/2076.wav,30,33
2077,/iitjhome/m23mac003/VOX2/id02086/nR2HFmMrVIM/00430.wav,/iitjhome/m23mac003/VOX2/id02445/3Rnk8eja3TU/00008.wav,/iitjhome/m23mac003/TRAIN_MIX/2077.wav,30,34
2078,/iitjhome/m23mac003/VOX2/id02086/f-F8KJjc7cs/00381.wav,/iitjhome/m23mac003/VOX2/id02445/Tx8JmivBQzo/00057.wav,/iitjhome/m23mac003/TRAIN_MIX/2078.wav,30,34
2079,/iitjhome/m23mac003/VOX2/id02086/6Of-kCCCT-4/00074.wav,/iitjhome/m23mac003/VOX2/id02465/TbOsi8GikfM/00110.wav,/iitjhome/m23mac003/TRAIN_MIX/2079.wav,30,35
2080,/iitjhome/m23mac003/VOX2/id02086/2GFhQ3NUBzk/00030.wav,/iitjhome/m23mac003/VOX2/id02465/6jp5YsZYtHI/00021.wav,/iitjhome/m23mac003/TRAIN_MIX/2080.wav,30,35
2081,/iitjhome/m23mac003/VOX2/id02086/8aeZAAww9Sg/00104.wav,/iitjhome/m23mac003/VOX2/id02542/p7bvjcLbZm4/00098.wav,/iitjhome/m23mac003/TRAIN_MIX/2081.wav,30,36
2082,/iitjhome/m23mac003/VOX2/id02086/ZY67_sIfSH0/00315.wav,/iitjhome/m23mac003/VOX2/id02542/2_tnHwIJ2uM/00028.wav,/iitjhome/m23mac003/TRAIN_MIX/2082.wav,30,36
2083,/iitjhome/m23mac003/VOX2/id02086/1cJl_a8WpuY/00019.wav,/iitjhome/m23mac003/VOX2/id02548/pHy6UtUulLY/00319.wav,/iitjhome/m23mac003/TRAIN_MIX/2083.wav,30,37
2084,/iitjhome/m23mac003/VOX2/id02086/iLObO-Hada8/00395.wav,/iitjhome/m23mac003/VOX2/id02548/JRfCTdJ63cs/00122.wav,/iitjhome/m23mac003/TRAIN_MIX/2084.wav,30,37
2085,/iitjhome/m23mac003/VOX2/id02086/_bhLunJkB1Y/00335.wav,/iitjhome/m23mac003/VOX2/id02576/u2iEWb-kE3g/00128.wav,/iitjhome/m23mac003/TRAIN_MIX/2085.wav,30,38
2086,/iitjhome/m23mac003/VOX2/id02086/I5Lm0Qce5kg/00210.wav,/iitjhome/m23mac003/VOX2/id02576/5O2ih1vInAE/00024.wav,/iitjhome/m23mac003/TRAIN_MIX/2086.wav,30,38
2087,/iitjhome/m23mac003/VOX2/id02086/aZo4I7Dsonc/00362.wav,/iitjhome/m23mac003/VOX2/id02577/eokdnzXSVdk/00057.wav,/iitjhome/m23mac003/TRAIN_MIX/2087.wav,30,39
2088,/iitjhome/m23mac003/VOX2/id02086/8aeZAAww9Sg/00101.wav,/iitjhome/m23mac003/VOX2/id02577/nUbewcS__Ww/00112.wav,/iitjhome/m23mac003/TRAIN_MIX/2088.wav,30,39
2089,/iitjhome/m23mac003/VOX2/id02086/cPrRnn8cM9c/00374.wav,/iitjhome/m23mac003/VOX2/id02685/STAko38K9tA/00044.wav,/iitjhome/m23mac003/TRAIN_MIX/2089.wav,30,40
2090,/iitjhome/m23mac003/VOX2/id02086/LJFLz2kldOI/00245.wav,/iitjhome/m23mac003/VOX2/id02685/4JDRxqYC0a4/00001.wav,/iitjhome/m23mac003/TRAIN_MIX/2090.wav,30,40
2091,/iitjhome/m23mac003/VOX2/id02086/6Of-kCCCT-4/00071.wav,/iitjhome/m23mac003/VOX2/id02725/48uYS3bHIA8/00024.wav,/iitjhome/m23mac003/TRAIN_MIX/2091.wav,30,41
2092,/iitjhome/m23mac003/VOX2/id02086/8aeZAAww9Sg/00103.wav,/iitjhome/m23mac003/VOX2/id02725/48uYS3bHIA8/00009.wav,/iitjhome/m23mac003/TRAIN_MIX/2092.wav,30,41
2093,/iitjhome/m23mac003/VOX2/id02086/iLObO-Hada8/00396.wav,/iitjhome/m23mac003/VOX2/id02745/_wTS4RYObd0/00078.wav,/iitjhome/m23mac003/TRAIN_MIX/2093.wav,30,42
2094,/iitjhome/m23mac003/VOX2/id02086/sSliWvu6Ufs/00456.wav,/iitjhome/m23mac003/VOX2/id02745/0aOZh1TsKe0/00013.wav,/iitjhome/m23mac003/TRAIN_MIX/2094.wav,30,42
2095,/iitjhome/m23mac003/VOX2/id02086/ZniAfNd7ozU/00323.wav,/iitjhome/m23mac003/VOX2/id03030/FXbzdRO7t98/00103.wav,/iitjhome/m23mac003/TRAIN_MIX/2095.wav,30,43
2096,/iitjhome/m23mac003/VOX2/id02086/0zkXi4u4Rr0/00011.wav,/iitjhome/m23mac003/VOX2/id03030/wbWKG26ebMw/00298.wav,/iitjhome/m23mac003/TRAIN_MIX/2096.wav,30,43
2097,/iitjhome/m23mac003/VOX2/id02086/HsCXzGLt0Cc/00189.wav,/iitjhome/m23mac003/VOX2/id03041/w1_4_lFK7RI/00049.wav,/iitjhome/m23mac003/TRAIN_MIX/2097.wav,30,44
2098,/iitjhome/m23mac003/VOX2/id02086/a4Y4afR7XWo/00344.wav,/iitjhome/m23mac003/VOX2/id03041/7LBbfdTR2JY/00002.wav,/iitjhome/m23mac003/TRAIN_MIX/2098.wav,30,44
2099,/iitjhome/m23mac003/VOX2/id02086/XvRbE7Wah0Q/00291.wav,/iitjhome/m23mac003/VOX2/id03127/iWeklsXc0H8/00287.wav,/iitjhome/m23mac003/TRAIN_MIX/2099.wav,30,45
2100,/iitjhome/m23mac003/VOX2/id02086/Xhe9-sdMeuM/00277.wav,/iitjhome/m23mac003/VOX2/id03127/iWeklsXc0H8/00288.wav,/iitjhome/m23mac003/TRAIN_MIX/2100.wav,30,45
2101,/iitjhome/m23mac003/VOX2/id02086/Yxtk1fDYdiU/00303.wav,/iitjhome/m23mac003/VOX2/id03178/QUWsalAbmFc/00103.wav,/iitjhome/m23mac003/TRAIN_MIX/2101.wav,30,46
2102,/iitjhome/m23mac003/VOX2/id02086/D0q-t8DcPcU/00156.wav,/iitjhome/m23mac003/VOX2/id03178/eFZzhwgI50I/00219.wav,/iitjhome/m23mac003/TRAIN_MIX/2102.wav,30,46
2103,/iitjhome/m23mac003/VOX2/id02086/mr0F72YQgn4/00410.wav,/iitjhome/m23mac003/VOX2/id03347/FKY5V8wmX5k/00052.wav,/iitjhome/m23mac003/TRAIN_MIX/2103.wav,30,47
2104,/iitjhome/m23mac003/VOX2/id02086/9J9pKXVqjdM/00118.wav,/iitjhome/m23mac003/VOX2/id03347/BSwuqVPcgvQ/00023.wav,/iitjhome/m23mac003/TRAIN_MIX/2104.wav,30,47
2105,/iitjhome/m23mac003/VOX2/id02086/XvRbE7Wah0Q/00293.wav,/iitjhome/m23mac003/VOX2/id03382/tDUwA-wuug8/00081.wav,/iitjhome/m23mac003/TRAIN_MIX/2105.wav,30,48
2106,/iitjhome/m23mac003/VOX2/id02086/zG7Qbte1KIg/00499.wav,/iitjhome/m23mac003/VOX2/id03382/t_EroZzvoVs/00117.wav,/iitjhome/m23mac003/TRAIN_MIX/2106.wav,30,48
2107,/iitjhome/m23mac003/VOX2/id02086/ZY67_sIfSH0/00308.wav,/iitjhome/m23mac003/VOX2/id03524/ISfnNynGtSA/00108.wav,/iitjhome/m23mac003/TRAIN_MIX/2107.wav,30,49
2108,/iitjhome/m23mac003/VOX2/id02086/nR2HFmMrVIM/00423.wav,/iitjhome/m23mac003/VOX2/id03524/XXbxe3fCQqg/00222.wav,/iitjhome/m23mac003/TRAIN_MIX/2108.wav,30,49
2109,/iitjhome/m23mac003/VOX2/id02181/CI7Xp_CVBFE/00014.wav,/iitjhome/m23mac003/VOX2/id02286/bXpavyiCu10/00116.wav,/iitjhome/m23mac003/TRAIN_MIX/2109.wav,31,32
2110,/iitjhome/m23mac003/VOX2/id02181/eGVNnRR-is8/00101.wav,/iitjhome/m23mac003/VOX2/id02286/WwSFppGgMYo/00104.wav,/iitjhome/m23mac003/TRAIN_MIX/2110.wav,31,32
2111,/iitjhome/m23mac003/VOX2/id02181/cwqooUe0wC0/00095.wav,/iitjhome/m23mac003/VOX2/id02317/jo3Byn9MxTk/00436.wav,/iitjhome/m23mac003/TRAIN_MIX/2111.wav,31,33
2112,/iitjhome/m23mac003/VOX2/id02181/qROlbBPwDG0/00144.wav,/iitjhome/m23mac003/VOX2/id02317/IR0psXbOjdc/00185.wav,/iitjhome/m23mac003/TRAIN_MIX/2112.wav,31,33
2113,/iitjhome/m23mac003/VOX2/id02181/pJf9m2YAREo/00135.wav,/iitjhome/m23mac003/VOX2/id02445/I0NOfHQycvw/00035.wav,/iitjhome/m23mac003/TRAIN_MIX/2113.wav,31,34
2114,/iitjhome/m23mac003/VOX2/id02181/CI7Xp_CVBFE/00014.wav,/iitjhome/m23mac003/VOX2/id02445/GbE1KUG6IUM/00023.wav,/iitjhome/m23mac003/TRAIN_MIX/2114.wav,31,34
2115,/iitjhome/m23mac003/VOX2/id02181/pJf9m2YAREo/00137.wav,/iitjhome/m23mac003/VOX2/id02465/mzyWUVgjQn0/00178.wav,/iitjhome/m23mac003/TRAIN_MIX/2115.wav,31,35
2116,/iitjhome/m23mac003/VOX2/id02181/cNCj0pLxR24/00084.wav,/iitjhome/m23mac003/VOX2/id02465/hd99dAb9Y1s/00169.wav,/iitjhome/m23mac003/TRAIN_MIX/2116.wav,31,35
2117,/iitjhome/m23mac003/VOX2/id02181/ci_22Oqhwtc/00094.wav,/iitjhome/m23mac003/VOX2/id02542/ypSDV__lsTg/00114.wav,/iitjhome/m23mac003/TRAIN_MIX/2117.wav,31,36
2118,/iitjhome/m23mac003/VOX2/id02181/O4CvSRCA9Ro/00047.wav,/iitjhome/m23mac003/VOX2/id02542/0yaLdVk_UyQ/00004.wav,/iitjhome/m23mac003/TRAIN_MIX/2118.wav,31,36
2119,/iitjhome/m23mac003/VOX2/id02181/DawmE0eeiQ4/00034.wav,/iitjhome/m23mac003/VOX2/id02548/ECjj4AL9Njw/00077.wav,/iitjhome/m23mac003/TRAIN_MIX/2119.wav,31,37
2120,/iitjhome/m23mac003/VOX2/id02181/YJDdalLLmVE/00079.wav,/iitjhome/m23mac003/VOX2/id02548/0pAkJZmlFqc/00001.wav,/iitjhome/m23mac003/TRAIN_MIX/2120.wav,31,37
2121,/iitjhome/m23mac003/VOX2/id02181/rxX3t2rzLbg/00146.wav,/iitjhome/m23mac003/VOX2/id02576/agxjz_O2Wfs/00098.wav,/iitjhome/m23mac003/TRAIN_MIX/2121.wav,31,38
2122,/iitjhome/m23mac003/VOX2/id02181/DawmE0eeiQ4/00039.wav,/iitjhome/m23mac003/VOX2/id02576/j1buwPTWluo/00124.wav,/iitjhome/m23mac003/TRAIN_MIX/2122.wav,31,38
2123,/iitjhome/m23mac003/VOX2/id02181/74_mMA-4pN4/00011.wav,/iitjhome/m23mac003/VOX2/id02577/nUbewcS__Ww/00100.wav,/iitjhome/m23mac003/TRAIN_MIX/2123.wav,31,39
2124,/iitjhome/m23mac003/VOX2/id02181/0EwaRLkCnxI/00003.wav,/iitjhome/m23mac003/VOX2/id02577/hE-4e1vEiT8/00077.wav,/iitjhome/m23mac003/TRAIN_MIX/2124.wav,31,39
2125,/iitjhome/m23mac003/VOX2/id02181/pJf9m2YAREo/00131.wav,/iitjhome/m23mac003/VOX2/id02685/g5XkvDlJN9U/00084.wav,/iitjhome/m23mac003/TRAIN_MIX/2125.wav,31,40
2126,/iitjhome/m23mac003/VOX2/id02181/QNqGpgAyKWE/00051.wav,/iitjhome/m23mac003/VOX2/id02685/byOnPiS1aKc/00075.wav,/iitjhome/m23mac003/TRAIN_MIX/2126.wav,31,40
2127,/iitjhome/m23mac003/VOX2/id02181/D-TGJtd-VHk/00026.wav,/iitjhome/m23mac003/VOX2/id02725/37kUrf6RJdw/00001.wav,/iitjhome/m23mac003/TRAIN_MIX/2127.wav,31,41
2128,/iitjhome/m23mac003/VOX2/id02181/D-TGJtd-VHk/00031.wav,/iitjhome/m23mac003/VOX2/id02725/vGPYBT4eeWk/00035.wav,/iitjhome/m23mac003/TRAIN_MIX/2128.wav,31,41
2129,/iitjhome/m23mac003/VOX2/id02181/pJf9m2YAREo/00138.wav,/iitjhome/m23mac003/VOX2/id02745/1_xD9vVJlBc/00039.wav,/iitjhome/m23mac003/TRAIN_MIX/2129.wav,31,42
2130,/iitjhome/m23mac003/VOX2/id02181/qROlbBPwDG0/00143.wav,/iitjhome/m23mac003/VOX2/id02745/0aOZh1TsKe0/00035.wav,/iitjhome/m23mac003/TRAIN_MIX/2130.wav,31,42
2131,/iitjhome/m23mac003/VOX2/id02181/pJf9m2YAREo/00129.wav,/iitjhome/m23mac003/VOX2/id03030/rmFsUV5ICKk/00269.wav,/iitjhome/m23mac003/TRAIN_MIX/2131.wav,31,43
2132,/iitjhome/m23mac003/VOX2/id02181/74_mMA-4pN4/00009.wav,/iitjhome/m23mac003/VOX2/id03030/YxBoufnVIMw/00182.wav,/iitjhome/m23mac003/TRAIN_MIX/2132.wav,31,43
2133,/iitjhome/m23mac003/VOX2/id02181/y-eWE-OXsLg/00148.wav,/iitjhome/m23mac003/VOX2/id03041/qyCz5uttaAA/00031.wav,/iitjhome/m23mac003/TRAIN_MIX/2133.wav,31,44
2134,/iitjhome/m23mac003/VOX2/id02181/ci_22Oqhwtc/00094.wav,/iitjhome/m23mac003/VOX2/id03041/zdWkmhsUamo/00055.wav,/iitjhome/m23mac003/TRAIN_MIX/2134.wav,31,44
